fecha;radsup
2002-12-02;4,72
2002-12-03;5,76
2002-12-04;3,68
2002-12-05;23,48
2002-12-06;4,04
2002-12-07;16,01
2002-12-08;6,36
2002-12-09;15,77
2002-12-10;7,16
2002-12-11;7,13
2002-12-12;14,15
2002-12-13;26,44
2002-12-14;27,62
2002-12-15;29,37
2002-12-16;28,23
2002-12-17;25,66
2002-12-18;27,74
2002-12-19;27,73
2002-12-20;30,23
2002-12-21;29,76
2002-12-22;28,02
2002-12-23;23,07
2002-12-24;16,11
2002-12-25;17,03
2002-12-26;15,66
2002-12-27;4,28
2002-12-28;24,06
2002-12-29;19,56
2002-12-30;26,52
2002-12-31;21,57
