fecha;tmax
2002-12-02;297,10
2002-12-03;296,80
2002-12-04;301,30
2002-12-05;306,10
2002-12-06;305,00
2002-12-07;306,10
2002-12-08;299,10
2002-12-09;298,50
2002-12-10;296,40
2002-12-11;300,20
2002-12-12;302,50
2002-12-13;302,30
2002-12-14;303,00
2002-12-15;302,40
2002-12-16;302,30
2002-12-17;304,20
2002-12-18;307,10
2002-12-19;307,80
2002-12-20;308,90
2002-12-21;308,30
2002-12-22;311,20
2002-12-23;306,40
2002-12-24;307,90
2002-12-25;309,50
2002-12-26;304,80
2002-12-27;304,00
2002-12-28;303,30
2002-12-29;306,40
2002-12-30;307,10
2002-12-31;302,10
