fecha;tmax
2009-03-02;308,80
2009-03-03;312,80
2009-03-04;312,80
2009-03-05;303,40
2009-03-06;307,20
2009-03-07;307,80
2009-03-08;301,70
2009-03-09;302,50
2009-03-10;304,00
2009-03-11;304,00
2009-03-12;307,00
2009-03-13;298,40
2009-03-14;302,70
2009-03-15;302,30
2009-03-16;303,20
2009-03-17;306,00
2009-03-18;299,40
2009-03-19;304,20
2009-03-20;303,10
2009-03-21;298,10
2009-03-22;299,00
2009-03-23;297,00
2009-03-24;300,90
2009-03-25;303,90
2009-03-26;304,60
2009-03-27;303,90
2009-03-28;305,30
2009-03-29;304,00
2009-03-30;296,20
2009-03-31;292,30
