fecha;radsup
2009-03-02;14,36
2009-03-03;21,93
2009-03-04;18,12
2009-03-05;6,59
2009-03-06;16,50
2009-03-07;22,52
2009-03-08;23,24
2009-03-09;17,50
2009-03-10;22,40
2009-03-11;20,19
2009-03-12;21,09
2009-03-13;17,96
2009-03-14;9,08
2009-03-15;7,83
2009-03-16;16,76
2009-03-17;10,95
2009-03-18;6,20
2009-03-19;17,53
2009-03-20;20,77
2009-03-21;21,52
2009-03-22;9,02
2009-03-23;19,18
2009-03-24;18,61
2009-03-25;8,33
2009-03-26;5,76
2009-03-27;14,33
2009-03-28;10,49
2009-03-29;3,64
2009-03-30;21,83
2009-03-31;20,51
