fecha;hrmean
2009-03-02;73,45
2009-03-03;45,95
2009-03-04;80,51
2009-03-05;63,66
2009-03-06;64,06
2009-03-07;67,41
2009-03-08;64,01
2009-03-09;60,75
2009-03-10;60,35
2009-03-11;80,25
2009-03-12;83,26
2009-03-13;87,13
2009-03-14;96,37
2009-03-15;81,13
2009-03-16;73,57
2009-03-17;66,06
2009-03-18;65,79
2009-03-19;65,18
2009-03-20;63,78
2009-03-21;62,27
2009-03-22;65,45
2009-03-23;64,56
2009-03-24;67,18
2009-03-25;63,26
2009-03-26;60,12
2009-03-27;64,75
2009-03-28;55,74
2009-03-29;48,32
2009-03-30;60,29
2009-03-31;62,00
