fecha;tmax
2009-03-16;304,50
2009-03-17;303,00
2009-03-18;308,10
2009-03-19;303,90
2009-03-20;307,20
2009-03-21;309,20
2009-03-22;303,70
2009-03-23;303,50
2009-03-24;306,10
2009-03-25;305,50
2009-03-26;300,10
2009-03-27;302,80
2009-03-28;305,90
2009-03-29;302,70
2009-03-30;306,30
2009-03-31;305,80
2009-04-01;305,30
2009-04-02;305,90
2009-04-03;299,90
2009-04-04;299,20
2009-04-05;295,20
2009-04-06;301,70
2009-04-07;299,00
2009-04-08;301,20
2009-04-09;304,80
2009-04-10;302,90
2009-04-11;304,50
2009-04-12;306,50
2009-04-13;307,20
2009-04-14;306,90
