fecha;tmax
2009-03-16;308,60
2009-03-17;301,10
2009-03-18;304,40
2009-03-19;306,60
2009-03-20;304,90
2009-03-21;308,30
2009-03-22;307,10
2009-03-23;307,50
2009-03-24;306,50
2009-03-25;306,80
2009-03-26;310,80
2009-03-27;310,80
2009-03-28;308,40
2009-03-29;307,80
2009-03-30;306,40
2009-03-31;305,90
2009-04-01;307,40
2009-04-02;308,50
2009-04-03;309,30
2009-04-04;302,10
2009-04-05;298,40
2009-04-06;299,60
2009-04-07;301,80
2009-04-08;304,90
2009-04-09;302,70
2009-04-10;304,50
2009-04-11;303,60
2009-04-12;305,40
2009-04-13;299,90
2009-04-14;304,80
