fecha;radsup
2009-03-16;22,32
2009-03-17;10,01
2009-03-18;15,27
2009-03-19;16,10
2009-03-20;4,84
2009-03-21;10,19
2009-03-22;18,75
2009-03-23;20,61
2009-03-24;20,36
2009-03-25;13,85
2009-03-26;20,75
2009-03-27;21,03
2009-03-28;15,42
2009-03-29;11,81
2009-03-30;10,54
2009-03-31;17,50
2009-04-01;20,30
2009-04-02;20,97
2009-04-03;19,84
2009-04-04;19,77
2009-04-05;19,24
2009-04-06;17,31
2009-04-07;19,28
2009-04-08;15,50
2009-04-09;13,56
2009-04-10;10,87
2009-04-11;6,12
2009-04-12;12,98
2009-04-13;8,67
2009-04-14;11,77
