fecha;tmin
2009-03-16;289,10
2009-03-17;291,40
2009-03-18;297,60
2009-03-19;298,30
2009-03-20;295,30
2009-03-21;294,20
2009-03-22;293,40
2009-03-23;292,20
2009-03-24;293,60
2009-03-25;291,30
2009-03-26;286,40
2009-03-27;286,60
2009-03-28;289,30
2009-03-29;289,20
2009-03-30;290,30
2009-03-31;290,70
2009-04-01;291,80
2009-04-02;292,80
2009-04-03;291,60
2009-04-04;286,30
2009-04-05;283,60
2009-04-06;286,80
2009-04-07;285,90
2009-04-08;288,00
2009-04-09;288,00
2009-04-10;288,90
2009-04-11;288,10
2009-04-12;291,70
2009-04-13;292,50
2009-04-14;296,30
