fecha;tmin
2009-03-16;290,80
2009-03-17;294,30
2009-03-18;292,60
2009-03-19;287,80
2009-03-20;289,60
2009-03-21;292,60
2009-03-22;292,50
2009-03-23;294,40
2009-03-24;292,40
2009-03-25;293,40
2009-03-26;292,60
2009-03-27;292,10
2009-03-28;290,40
2009-03-29;289,10
2009-03-30;291,30
2009-03-31;292,30
2009-04-01;293,80
2009-04-02;288,10
2009-04-03;285,40
2009-04-04;288,90
2009-04-05;295,00
2009-04-06;290,70
2009-04-07;289,40
2009-04-08;285,30
2009-04-09;289,30
2009-04-10;287,20
2009-04-11;283,10
2009-04-12;282,80
2009-04-13;284,90
2009-04-14;287,50
