fecha;hrmean
2009-03-16;37,92
2009-03-17;36,68
2009-03-18;33,38
2009-03-19;44,82
2009-03-20;66,40
2009-03-21;61,76
2009-03-22;84,79
2009-03-23;76,19
2009-03-24;62,91
2009-03-25;59,89
2009-03-26;89,59
2009-03-27;64,16
2009-03-28;59,37
2009-03-29;57,38
2009-03-30;63,13
2009-03-31;50,71
2009-04-01;38,83
2009-04-02;38,10
2009-04-03;79,37
2009-04-04;54,90
2009-04-05;54,50
2009-04-06;71,62
2009-04-07;96,80
2009-04-08;81,42
2009-04-09;75,55
2009-04-10;88,03
2009-04-11;77,58
2009-04-12;73,96
2009-04-13;66,76
2009-04-14;70,34
