fecha;tmax
2009-03-16;308,20
2009-03-17;303,10
2009-03-18;304,50
2009-03-19;305,10
2009-03-20;306,40
2009-03-21;307,70
2009-03-22;306,80
2009-03-23;308,60
2009-03-24;308,50
2009-03-25;305,20
2009-03-26;305,00
2009-03-27;305,70
2009-03-28;309,30
2009-03-29;308,90
2009-03-30;309,10
2009-03-31;304,40
2009-04-01;308,40
2009-04-02;307,40
2009-04-03;307,40
2009-04-04;296,20
2009-04-05;291,00
2009-04-06;297,30
2009-04-07;302,70
2009-04-08;303,30
2009-04-09;304,60
2009-04-10;298,40
2009-04-11;294,80
2009-04-12;302,70
2009-04-13;296,70
2009-04-14;298,70
