fecha;tmax
2009-03-16;308,20
2009-03-17;303,60
2009-03-18;307,00
2009-03-19;308,60
2009-03-20;297,40
2009-03-21;298,90
2009-03-22;299,40
2009-03-23;300,80
2009-03-24;302,90
2009-03-25;303,10
2009-03-26;304,40
2009-03-27;306,10
2009-03-28;309,00
2009-03-29;308,00
2009-03-30;305,90
2009-03-31;301,10
2009-04-01;300,90
2009-04-02;302,30
2009-04-03;305,10
2009-04-04;305,40
2009-04-05;305,30
2009-04-06;306,40
2009-04-07;305,70
2009-04-08;306,50
2009-04-09;307,10
2009-04-10;307,60
2009-04-11;308,10
2009-04-12;304,30
2009-04-13;303,00
2009-04-14;305,50
