fecha;tmin
2009-03-16;292,20
2009-03-17;297,00
2009-03-18;298,80
2009-03-19;301,20
2009-03-20;293,10
2009-03-21;292,10
2009-03-22;295,30
2009-03-23;293,00
2009-03-24;292,70
2009-03-25;293,10
2009-03-26;292,30
2009-03-27;292,90
2009-03-28;294,40
2009-03-29;292,80
2009-03-30;292,10
2009-03-31;293,60
2009-04-01;292,50
2009-04-02;293,40
2009-04-03;293,60
2009-04-04;294,80
2009-04-05;293,60
2009-04-06;293,10
2009-04-07;295,10
2009-04-08;294,10
2009-04-09;294,10
2009-04-10;295,70
2009-04-11;296,70
2009-04-12;289,30
2009-04-13;287,00
2009-04-14;286,40
