fecha;hrmean
2003-03-31;92,64
2003-04-01;79,60
2003-04-02;65,85
2003-04-03;76,28
2003-04-04;76,38
2003-04-05;76,01
2003-04-06;77,84
2003-04-07;77,19
2003-04-08;69,24
2003-04-09;63,26
2003-04-10;73,36
2003-04-11;58,75
2003-04-12;60,43
2003-04-13;63,34
2003-04-14;60,53
2003-04-15;74,21
2003-04-16;76,98
2003-04-17;78,18
2003-04-18;99,18
2003-04-19;98,24
2003-04-20;98,90
2003-04-21;95,06
2003-04-22;88,01
2003-04-23;85,38
2003-04-24;93,27
2003-04-25;95,82
2003-04-26;98,44
2003-04-27;84,85
2003-04-28;96,23
2003-04-29;94,31
