fecha;tmin
2003-03-31;289,40
2003-04-01;288,50
2003-04-02;288,70
2003-04-03;288,30
2003-04-04;288,70
2003-04-05;287,70
2003-04-06;288,30
2003-04-07;288,60
2003-04-08;290,10
2003-04-09;292,00
2003-04-10;291,70
2003-04-11;291,00
2003-04-12;291,00
2003-04-13;291,90
2003-04-14;291,90
2003-04-15;293,80
2003-04-16;292,80
2003-04-17;293,30
2003-04-18;292,10
2003-04-19;290,80
2003-04-20;287,10
2003-04-21;284,60
2003-04-22;286,20
2003-04-23;289,10
2003-04-24;289,60
2003-04-25;289,40
2003-04-26;290,40
2003-04-27;293,50
2003-04-28;294,90
2003-04-29;290,20
