fecha;hrmean
2003-03-31;99,64
2003-04-01;99,50
2003-04-02;81,85
2003-04-03;94,15
2003-04-04;88,11
2003-04-05;83,18
2003-04-06;80,06
2003-04-07;79,23
2003-04-08;78,60
2003-04-09;79,45
2003-04-10;79,26
2003-04-11;84,47
2003-04-12;76,85
2003-04-13;82,16
2003-04-14;82,33
2003-04-15;83,32
2003-04-16;87,45
2003-04-17;98,79
2003-04-18;74,07
2003-04-19;69,09
2003-04-20;84,32
2003-04-21;87,76
2003-04-22;89,80
2003-04-23;83,47
2003-04-24;83,70
2003-04-25;56,18
2003-04-26;56,88
2003-04-27;63,63
2003-04-28;68,08
2003-04-29;67,70
