fecha;hrmean
2003-03-31;98,09
2003-04-01;88,15
2003-04-02;81,10
2003-04-03;80,62
2003-04-04;91,47
2003-04-05;80,34
2003-04-06;82,23
2003-04-07;80,66
2003-04-08;94,57
2003-04-09;99,77
2003-04-10;94,80
2003-04-11;77,50
2003-04-12;74,85
2003-04-13;83,17
2003-04-14;84,06
2003-04-15;81,60
2003-04-16;97,87
2003-04-17;95,83
2003-04-18;98,10
2003-04-19;89,22
2003-04-20;90,08
2003-04-21;88,10
2003-04-22;80,48
2003-04-23;84,48
2003-04-24;74,03
2003-04-25;80,02
2003-04-26;92,61
2003-04-27;85,66
2003-04-28;78,27
2003-04-29;74,65
