fecha;hrmean
2003-03-31;83,22
2003-04-01;82,76
2003-04-02;82,91
2003-04-03;95,17
2003-04-04;84,28
2003-04-05;74,85
2003-04-06;73,37
2003-04-07;72,72
2003-04-08;66,17
2003-04-09;74,62
2003-04-10;91,01
2003-04-11;56,12
2003-04-12;59,73
2003-04-13;66,62
2003-04-14;77,78
2003-04-15;70,53
2003-04-16;62,54
2003-04-17;62,06
2003-04-18;63,55
2003-04-19;66,46
2003-04-20;79,20
2003-04-21;78,03
2003-04-22;71,62
2003-04-23;60,83
2003-04-24;56,12
2003-04-25;55,22
2003-04-26;57,20
2003-04-27;93,94
2003-04-28;80,53
2003-04-29;64,56
