fecha;tmax
2003-03-31;293,60
2003-04-01;296,50
2003-04-02;293,20
2003-04-03;291,10
2003-04-04;297,40
2003-04-05;298,60
2003-04-06;298,30
2003-04-07;298,70
2003-04-08;301,40
2003-04-09;301,50
2003-04-10;300,50
2003-04-11;300,40
2003-04-12;301,90
2003-04-13;302,90
2003-04-14;303,10
2003-04-15;301,60
2003-04-16;298,70
2003-04-17;298,60
2003-04-18;298,80
2003-04-19;300,90
2003-04-20;302,70
2003-04-21;294,20
2003-04-22;293,00
2003-04-23;295,20
2003-04-24;297,50
2003-04-25;293,90
2003-04-26;291,20
2003-04-27;295,70
2003-04-28;302,20
2003-04-29;296,10
