fecha;tmin
2009-01-19;294,20
2009-01-20;291,80
2009-01-21;294,20
2009-01-22;298,80
2009-01-23;296,80
2009-01-24;298,80
2009-01-25;298,00
2009-01-26;297,50
2009-01-27;298,00
2009-01-28;295,80
2009-01-29;295,00
2009-01-30;295,90
2009-01-31;294,00
2009-02-01;294,20
2009-02-02;298,20
2009-02-03;301,90
2009-02-04;300,20
2009-02-05;298,40
2009-02-06;300,30
2009-02-07;301,50
2009-02-08;301,20
2009-02-09;303,90
2009-02-10;297,20
2009-02-11;293,00
2009-02-12;294,40
2009-02-13;295,70
2009-02-14;294,90
2009-02-15;296,20
2009-02-16;296,70
2009-02-17;299,50
