fecha;hrmean
2009-01-19;52,62
2009-01-20;55,83
2009-01-21;47,29
2009-01-22;46,50
2009-01-23;49,11
2009-01-24;46,06
2009-01-25;52,50
2009-01-26;50,70
2009-01-27;73,31
2009-01-28;55,42
2009-01-29;43,25
2009-01-30;45,08
2009-01-31;41,42
2009-02-01;47,80
2009-02-02;45,95
2009-02-03;50,99
2009-02-04;79,69
2009-02-05;69,72
2009-02-06;55,05
2009-02-07;64,06
2009-02-08;86,79
2009-02-09;83,94
2009-02-10;67,37
2009-02-11;53,76
2009-02-12;58,80
2009-02-13;46,44
2009-02-14;44,51
2009-02-15;46,61
2009-02-16;54,60
2009-02-17;49,07
