fecha;tmax
2009-01-19;301,50
2009-01-20;306,10
2009-01-21;309,20
2009-01-22;309,30
2009-01-23;307,20
2009-01-24;308,00
2009-01-25;308,50
2009-01-26;302,70
2009-01-27;310,60
2009-01-28;310,60
2009-01-29;312,70
2009-01-30;309,80
2009-01-31;307,20
2009-02-01;306,00
2009-02-02;315,10
2009-02-03;310,60
2009-02-04;308,30
2009-02-05;308,60
2009-02-06;308,40
2009-02-07;306,50
2009-02-08;307,20
2009-02-09;300,80
2009-02-10;305,10
2009-02-11;303,60
2009-02-12;298,70
2009-02-13;302,40
2009-02-14;304,50
2009-02-15;308,90
2009-02-16;310,70
2009-02-17;309,90
