fecha;radsup
2009-01-19;17,23
2009-01-20;28,50
2009-01-21;28,25
2009-01-22;17,35
2009-01-23;18,01
2009-01-24;19,87
2009-01-25;23,89
2009-01-26;14,77
2009-01-27;19,51
2009-01-28;19,30
2009-01-29;21,28
2009-01-30;20,61
2009-01-31;10,99
2009-02-01;21,95
2009-02-02;26,10
2009-02-03;22,91
2009-02-04;13,14
2009-02-05;20,36
2009-02-06;18,90
2009-02-07;18,14
2009-02-08;18,99
2009-02-09;10,18
2009-02-10;14,73
2009-02-11;20,51
2009-02-12;6,60
2009-02-13;23,79
2009-02-14;18,61
2009-02-15;6,97
2009-02-16;6,04
2009-02-17;17,29
