fecha;hrmean
2009-01-19;65,56
2009-01-20;54,79
2009-01-21;49,31
2009-01-22;45,81
2009-01-23;52,37
2009-01-24;45,33
2009-01-25;39,41
2009-01-26;43,32
2009-01-27;49,08
2009-01-28;70,59
2009-01-29;68,45
2009-01-30;72,02
2009-01-31;68,19
2009-02-01;77,60
2009-02-02;60,83
2009-02-03;43,73
2009-02-04;97,43
2009-02-05;85,21
2009-02-06;62,86
2009-02-07;62,49
2009-02-08;67,85
2009-02-09;90,85
2009-02-10;87,87
2009-02-11;92,91
2009-02-12;87,20
2009-02-13;93,12
2009-02-14;92,20
2009-02-15;98,81
2009-02-16;94,37
2009-02-17;80,02
