fecha;tmin
2009-01-19;294,00
2009-01-20;290,90
2009-01-21;290,90
2009-01-22;295,10
2009-01-23;297,60
2009-01-24;297,80
2009-01-25;301,20
2009-01-26;296,90
2009-01-27;295,60
2009-01-28;295,40
2009-01-29;296,60
2009-01-30;294,40
2009-01-31;293,30
2009-02-01;293,90
2009-02-02;290,40
2009-02-03;290,90
2009-02-04;293,30
2009-02-05;295,60
2009-02-06;298,00
2009-02-07;295,80
2009-02-08;295,10
2009-02-09;294,80
2009-02-10;296,60
2009-02-11;295,90
2009-02-12;295,30
2009-02-13;296,80
2009-02-14;291,00
2009-02-15;290,90
2009-02-16;292,60
2009-02-17;296,80
