fecha;tmin
2009-01-19;295,60
2009-01-20;292,20
2009-01-21;294,30
2009-01-22;298,40
2009-01-23;296,60
2009-01-24;296,90
2009-01-25;298,90
2009-01-26;297,40
2009-01-27;299,50
2009-01-28;299,40
2009-01-29;298,80
2009-01-30;297,50
2009-01-31;295,90
2009-02-01;293,70
2009-02-02;298,70
2009-02-03;297,30
2009-02-04;297,90
2009-02-05;298,90
2009-02-06;296,90
2009-02-07;296,30
2009-02-08;296,60
2009-02-09;297,30
2009-02-10;294,70
2009-02-11;296,00
2009-02-12;296,70
2009-02-13;295,80
2009-02-14;294,70
2009-02-15;294,20
2009-02-16;295,50
2009-02-17;296,60
