fecha;hrmean
2009-02-16;57,35
2009-02-17;50,76
2009-02-18;85,01
2009-02-19;73,45
2009-02-20;77,28
2009-02-21;96,30
2009-02-22;96,83
2009-02-23;94,25
2009-02-24;90,21
2009-02-25;74,21
2009-02-26;69,12
2009-02-27;76,64
2009-02-28;79,83
2009-03-01;73,77
2009-03-02;82,23
2009-03-03;63,06
2009-03-04;58,97
2009-03-05;67,54
2009-03-06;59,45
2009-03-07;56,06
2009-03-08;83,34
2009-03-09;62,99
2009-03-10;86,14
2009-03-11;91,17
2009-03-12;99,39
2009-03-13;95,50
2009-03-14;94,47
2009-03-15;88,47
2009-03-16;71,80
2009-03-17;98,19
