fecha;tmin
2009-02-16;294,80
2009-02-17;295,90
2009-02-18;296,70
2009-02-19;299,10
2009-02-20;295,70
2009-02-21;296,40
2009-02-22;290,30
2009-02-23;291,80
2009-02-24;292,20
2009-02-25;292,20
2009-02-26;294,30
2009-02-27;295,50
2009-02-28;294,50
2009-03-01;295,20
2009-03-02;295,00
2009-03-03;293,70
2009-03-04;289,70
2009-03-05;288,70
2009-03-06;289,10
2009-03-07;290,10
2009-03-08;292,90
2009-03-09;294,40
2009-03-10;293,80
2009-03-11;292,30
2009-03-12;295,40
2009-03-13;295,20
2009-03-14;294,50
2009-03-15;294,40
2009-03-16;294,90
2009-03-17;294,10
