fecha;hrmean
2009-02-16;63,34
2009-02-17;52,57
2009-02-18;55,72
2009-02-19;52,87
2009-02-20;58,20
2009-02-21;41,52
2009-02-22;84,24
2009-02-23;94,48
2009-02-24;77,69
2009-02-25;58,31
2009-02-26;55,55
2009-02-27;63,23
2009-02-28;64,27
2009-03-01;52,81
2009-03-02;74,15
2009-03-03;78,06
2009-03-04;67,04
2009-03-05;50,48
2009-03-06;41,71
2009-03-07;73,89
2009-03-08;60,62
2009-03-09;42,19
2009-03-10;40,28
2009-03-11;42,01
2009-03-12;75,95
2009-03-13;75,11
2009-03-14;91,88
2009-03-15;81,44
2009-03-16;69,41
2009-03-17;73,57
