fecha;radsup
2009-02-16;13,39
2009-02-17;19,01
2009-02-18;16,80
2009-02-19;15,09
2009-02-20;4,55
2009-02-21;4,51
2009-02-22;2,22
2009-02-23;11,19
2009-02-24;8,88
2009-02-25;21,09
2009-02-26;19,62
2009-02-27;14,49
2009-02-28;16,78
2009-03-01;22,83
2009-03-02;14,62
2009-03-03;20,92
2009-03-04;11,06
2009-03-05;10,08
2009-03-06;20,57
2009-03-07;17,82
2009-03-08;4,83
2009-03-09;19,44
2009-03-10;4,72
2009-03-11;9,37
2009-03-12;2,49
2009-03-13;11,08
2009-03-14;5,53
2009-03-15;5,22
2009-03-16;13,43
2009-03-17;4,60
