fecha;tmin
2009-02-16;296,70
2009-02-17;298,10
2009-02-18;297,10
2009-02-19;296,80
2009-02-20;297,10
2009-02-21;295,50
2009-02-22;291,90
2009-02-23;292,60
2009-02-24;294,50
2009-02-25;292,10
2009-02-26;291,50
2009-02-27;292,40
2009-02-28;294,90
2009-03-01;294,70
2009-03-02;295,70
2009-03-03;298,50
2009-03-04;298,50
2009-03-05;296,50
2009-03-06;298,10
2009-03-07;300,10
2009-03-08;296,30
2009-03-09;297,10
2009-03-10;295,60
2009-03-11;294,50
2009-03-12;291,80
2009-03-13;291,80
2009-03-14;296,20
2009-03-15;295,80
2009-03-16;296,30
2009-03-17;294,80
