fecha;hrmean
2009-02-16;44,85
2009-02-17;52,67
2009-02-18;72,94
2009-02-19;64,96
2009-02-20;56,06
2009-02-21;41,17
2009-02-22;38,11
2009-02-23;48,20
2009-02-24;51,39
2009-02-25;58,55
2009-02-26;64,80
2009-02-27;83,51
2009-02-28;68,36
2009-03-01;49,41
2009-03-02;49,26
2009-03-03;68,55
2009-03-04;78,55
2009-03-05;93,01
2009-03-06;98,43
2009-03-07;97,07
2009-03-08;81,11
2009-03-09;71,04
2009-03-10;65,09
2009-03-11;60,55
2009-03-12;76,12
2009-03-13;68,65
2009-03-14;65,38
2009-03-15;64,30
2009-03-16;67,75
2009-03-17;53,85
