fecha;radsup
2009-02-16;19,57
2009-02-17;13,69
2009-02-18;12,50
2009-02-19;17,23
2009-02-20;13,09
2009-02-21;14,35
2009-02-22;3,35
2009-02-23;15,58
2009-02-24;23,86
2009-02-25;25,40
2009-02-26;24,14
2009-02-27;24,18
2009-02-28;17,44
2009-03-01;4,52
2009-03-02;16,95
2009-03-03;5,45
2009-03-04;1,72
2009-03-05;13,22
2009-03-06;22,95
2009-03-07;23,61
2009-03-08;11,45
2009-03-09;11,11
2009-03-10;21,86
2009-03-11;7,02
2009-03-12;23,39
2009-03-13;23,53
2009-03-14;23,47
2009-03-15;23,21
2009-03-16;14,64
2009-03-17;20,14
