fecha;radsup
2009-02-16;17,77
2009-02-17;15,44
2009-02-18;17,36
2009-02-19;2,99
2009-02-20;2,22
2009-02-21;12,77
2009-02-22;3,58
2009-02-23;12,08
2009-02-24;20,78
2009-02-25;21,99
2009-02-26;22,96
2009-02-27;22,04
2009-02-28;22,60
2009-03-01;23,57
2009-03-02;20,53
2009-03-03;12,37
2009-03-04;20,36
2009-03-05;21,31
2009-03-06;23,63
2009-03-07;21,99
2009-03-08;20,60
2009-03-09;19,21
2009-03-10;22,39
2009-03-11;20,83
2009-03-12;9,40
2009-03-13;6,17
2009-03-14;10,27
2009-03-15;19,05
2009-03-16;22,10
2009-03-17;22,23
