fecha;radsup
2009-03-17;5,46
2009-03-18;21,01
2009-03-19;18,86
2009-03-20;14,05
2009-03-21;13,49
2009-03-22;14,01
2009-03-23;15,23
2009-03-24;14,54
2009-03-25;12,76
2009-03-26;12,95
2009-03-27;21,76
2009-03-28;19,79
2009-03-29;21,65
2009-03-30;21,50
2009-03-31;21,21
2009-04-01;21,27
2009-04-02;20,51
2009-04-03;18,74
2009-04-04;7,45
2009-04-05;3,52
2009-04-06;4,20
2009-04-07;13,84
2009-04-08;19,52
2009-04-09;19,32
2009-04-10;16,33
2009-04-11;12,68
2009-04-12;16,43
2009-04-13;18,52
2009-04-14;17,08
2009-04-15;8,18
