fecha;tmin
2009-03-17;295,20
2009-03-18;294,40
2009-03-19;291,30
2009-03-20;292,70
2009-03-21;292,50
2009-03-22;293,80
2009-03-23;293,60
2009-03-24;293,20
2009-03-25;295,20
2009-03-26;291,50
2009-03-27;289,30
2009-03-28;290,30
2009-03-29;292,50
2009-03-30;296,20
2009-03-31;297,20
2009-04-01;297,00
2009-04-02;295,10
2009-04-03;294,80
2009-04-04;288,20
2009-04-05;286,90
2009-04-06;289,40
2009-04-07;289,00
2009-04-08;289,60
2009-04-09;291,00
2009-04-10;292,00
2009-04-11;291,50
2009-04-12;293,30
2009-04-13;291,10
2009-04-14;288,80
2009-04-15;286,00
