fecha;hrmean
2009-03-17;44,20
2009-03-18;45,22
2009-03-19;47,30
2009-03-20;48,53
2009-03-21;46,51
2009-03-22;41,83
2009-03-23;42,19
2009-03-24;45,53
2009-03-25;37,89
2009-03-26;38,81
2009-03-27;45,72
2009-03-28;40,76
2009-03-29;40,59
2009-03-30;46,08
2009-03-31;75,08
2009-04-01;53,60
2009-04-02;59,05
2009-04-03;54,20
2009-04-04;51,68
2009-04-05;44,94
2009-04-06;44,94
2009-04-07;67,46
2009-04-08;94,74
2009-04-09;95,70
2009-04-10;85,18
2009-04-11;97,59
2009-04-12;97,70
2009-04-13;97,20
2009-04-14;84,17
2009-04-15;77,22
