fecha;radsup
2009-03-17;2,29
2009-03-18;19,48
2009-03-19;14,33
2009-03-20;11,98
2009-03-21;17,24
2009-03-22;19,73
2009-03-23;15,87
2009-03-24;20,83
2009-03-25;9,58
2009-03-26;14,22
2009-03-27;16,15
2009-03-28;15,13
2009-03-29;16,30
2009-03-30;15,44
2009-03-31;16,88
2009-04-01;21,25
2009-04-02;20,23
2009-04-03;18,08
2009-04-04;17,94
2009-04-05;20,16
2009-04-06;20,21
2009-04-07;17,37
2009-04-08;19,15
2009-04-09;15,29
2009-04-10;17,65
2009-04-11;17,90
2009-04-12;10,71
2009-04-13;16,12
2009-04-14;17,94
2009-04-15;16,77
