fecha;tmax
2009-03-17;303,80
2009-03-18;306,80
2009-03-19;307,80
2009-03-20;310,30
2009-03-21;310,90
2009-03-22;307,50
2009-03-23;305,90
2009-03-24;305,90
2009-03-25;305,40
2009-03-26;306,10
2009-03-27;299,80
2009-03-28;298,60
2009-03-29;302,80
2009-03-30;304,50
2009-03-31;305,20
2009-04-01;306,40
2009-04-02;306,40
2009-04-03;309,10
2009-04-04;302,70
2009-04-05;296,20
2009-04-06;294,70
2009-04-07;297,30
2009-04-08;299,50
2009-04-09;301,10
2009-04-10;303,50
2009-04-11;300,40
2009-04-12;298,60
2009-04-13;299,00
2009-04-14;302,10
2009-04-15;302,30
