fecha;hrmean
2009-03-17;39,92
2009-03-18;62,45
2009-03-19;71,80
2009-03-20;93,91
2009-03-21;70,37
2009-03-22;67,59
2009-03-23;66,47
2009-03-24;61,55
2009-03-25;66,32
2009-03-26;56,99
2009-03-27;56,03
2009-03-28;58,04
2009-03-29;49,05
2009-03-30;45,65
2009-03-31;56,34
2009-04-01;64,01
2009-04-02;59,87
2009-04-03;63,74
2009-04-04;50,37
2009-04-05;61,29
2009-04-06;68,32
2009-04-07;57,59
2009-04-08;83,54
2009-04-09;66,37
2009-04-10;73,04
2009-04-11;78,18
2009-04-12;73,21
2009-04-13;66,84
2009-04-14;53,67
2009-04-15;52,62
