fecha;tmax
2009-03-17;308,80
2009-03-18;306,50
2009-03-19;309,40
2009-03-20;310,70
2009-03-21;309,60
2009-03-22;305,90
2009-03-23;307,40
2009-03-24;310,40
2009-03-25;306,60
2009-03-26;305,70
2009-03-27;302,10
2009-03-28;304,70
2009-03-29;306,00
2009-03-30;300,50
2009-03-31;303,50
2009-04-01;308,10
2009-04-02;304,00
2009-04-03;301,20
2009-04-04;297,20
2009-04-05;296,60
2009-04-06;299,10
2009-04-07;300,90
2009-04-08;300,60
2009-04-09;299,90
2009-04-10;301,30
2009-04-11;297,60
2009-04-12;294,00
2009-04-13;297,70
2009-04-14;296,90
2009-04-15;299,70
