fecha;tmin
2009-03-17;297,00
2009-03-18;297,60
2009-03-19;297,50
2009-03-20;294,00
2009-03-21;293,50
2009-03-22;293,10
2009-03-23;289,00
2009-03-24;287,00
2009-03-25;289,30
2009-03-26;290,00
2009-03-27;290,00
2009-03-28;292,70
2009-03-29;294,00
2009-03-30;295,30
2009-03-31;293,40
2009-04-01;290,20
2009-04-02;286,90
2009-04-03;287,50
2009-04-04;289,90
2009-04-05;289,30
2009-04-06;290,80
2009-04-07;292,20
2009-04-08;292,10
2009-04-09;293,70
2009-04-10;298,30
2009-04-11;296,80
2009-04-12;300,10
2009-04-13;295,10
2009-04-14;293,80
2009-04-15;293,10
