fecha;tmin
2009-03-17;298,20
2009-03-18;295,50
2009-03-19;293,10
2009-03-20;296,30
2009-03-21;294,00
2009-03-22;296,90
2009-03-23;296,40
2009-03-24;293,70
2009-03-25;292,10
2009-03-26;292,80
2009-03-27;292,50
2009-03-28;294,60
2009-03-29;292,40
2009-03-30;290,60
2009-03-31;291,20
2009-04-01;291,30
2009-04-02;293,00
2009-04-03;295,80
2009-04-04;293,40
2009-04-05;290,80
2009-04-06;284,50
2009-04-07;286,00
2009-04-08;287,80
2009-04-09;292,10
2009-04-10;293,10
2009-04-11;290,90
2009-04-12;290,20
2009-04-13;294,10
2009-04-14;294,90
2009-04-15;287,20
