fecha;tmax
2009-04-21;293,60
2009-04-22;293,70
2009-04-23;296,20
2009-04-24;296,50
2009-04-25;298,30
2009-04-26;300,10
2009-04-27;298,10
2009-04-28;294,20
2009-04-29;289,80
2009-04-30;291,10
2009-05-01;295,60
2009-05-02;294,30
2009-05-03;295,20
2009-05-04;296,80
2009-05-05;297,90
2009-05-06;300,10
2009-05-07;293,80
2009-05-08;294,10
2009-05-09;294,40
2009-05-10;295,00
2009-05-11;294,60
2009-05-12;292,40
2009-05-13;294,70
2009-05-14;296,20
2009-05-15;295,10
2009-05-16;293,50
2009-05-17;291,90
2009-05-18;290,70
2009-05-19;293,20
2009-05-20;294,30
