fecha;tmin
2009-04-21;288,30
2009-04-22;289,20
2009-04-23;289,70
2009-04-24;292,10
2009-04-25;291,30
2009-04-26;288,70
2009-04-27;287,60
2009-04-28;287,40
2009-04-29;286,10
2009-04-30;284,80
2009-05-01;288,60
2009-05-02;291,80
2009-05-03;291,00
2009-05-04;292,10
2009-05-05;289,80
2009-05-06;285,80
2009-05-07;285,90
2009-05-08;287,10
2009-05-09;292,70
2009-05-10;288,20
2009-05-11;282,50
2009-05-12;280,20
2009-05-13;280,40
2009-05-14;281,70
2009-05-15;283,10
2009-05-16;284,80
2009-05-17;285,10
2009-05-18;288,50
2009-05-19;293,30
2009-05-20;289,50
