fecha;tmax
2009-04-21;298,50
2009-04-22;293,00
2009-04-23;295,30
2009-04-24;297,00
2009-04-25;294,90
2009-04-26;295,50
2009-04-27;295,40
2009-04-28;293,70
2009-04-29;291,00
2009-04-30;292,10
2009-05-01;293,90
2009-05-02;293,60
2009-05-03;293,00
2009-05-04;294,30
2009-05-05;295,90
2009-05-06;297,30
2009-05-07;298,60
2009-05-08;300,40
2009-05-09;300,10
2009-05-10;295,80
2009-05-11;295,60
2009-05-12;298,50
2009-05-13;300,30
2009-05-14;301,70
2009-05-15;295,00
2009-05-16;292,90
2009-05-17;295,90
2009-05-18;295,20
2009-05-19;294,20
2009-05-20;292,80
