fecha;radsup
2009-04-21;5,90
2009-04-22;4,73
2009-04-23;10,23
2009-04-24;1,68
2009-04-25;2,99
2009-04-26;16,40
2009-04-27;17,01
2009-04-28;17,52
2009-04-29;16,84
2009-04-30;16,52
2009-05-01;16,48
2009-05-02;16,01
2009-05-03;16,12
2009-05-04;15,01
2009-05-05;2,03
2009-05-06;16,29
2009-05-07;16,16
2009-05-08;15,98
2009-05-09;9,58
2009-05-10;5,13
2009-05-11;15,10
2009-05-12;14,73
2009-05-13;14,29
2009-05-14;13,21
2009-05-15;6,88
2009-05-16;2,73
2009-05-17;1,30
2009-05-18;1,24
2009-05-19;2,91
2009-05-20;11,73
