fecha;hrmean
2009-04-21;77,87
2009-04-22;88,48
2009-04-23;70,85
2009-04-24;85,32
2009-04-25;92,12
2009-04-26;79,34
2009-04-27;66,47
2009-04-28;53,83
2009-04-29;49,04
2009-04-30;48,66
2009-05-01;46,67
2009-05-02;56,33
2009-05-03;58,76
2009-05-04;52,09
2009-05-05;45,02
2009-05-06;45,16
2009-05-07;42,92
2009-05-08;62,78
2009-05-09;68,42
2009-05-10;59,87
2009-05-11;58,17
2009-05-12;52,07
2009-05-13;48,67
2009-05-14;60,39
2009-05-15;43,12
2009-05-16;43,28
2009-05-17;32,36
2009-05-18;47,31
2009-05-19;94,08
2009-05-20;87,70
