fecha;tmax
2009-04-21;296,30
2009-04-22;297,90
2009-04-23;308,40
2009-04-24;301,70
2009-04-25;293,10
2009-04-26;296,10
2009-04-27;298,50
2009-04-28;299,50
2009-04-29;301,60
2009-04-30;301,00
2009-05-01;295,10
2009-05-02;294,80
2009-05-03;297,20
2009-05-04;300,00
2009-05-05;302,00
2009-05-06;301,70
2009-05-07;300,30
2009-05-08;303,60
2009-05-09;299,70
2009-05-10;293,60
2009-05-11;287,20
2009-05-12;286,90
2009-05-13;286,40
2009-05-14;289,10
2009-05-15;290,00
2009-05-16;291,40
2009-05-17;295,60
2009-05-18;295,80
2009-05-19;297,70
2009-05-20;298,80
