fecha;tmin
2009-04-21;286,40
2009-04-22;290,10
2009-04-23;290,80
2009-04-24;292,60
2009-04-25;292,50
2009-04-26;290,70
2009-04-27;286,80
2009-04-28;286,10
2009-04-29;285,70
2009-04-30;285,90
2009-05-01;283,70
2009-05-02;288,00
2009-05-03;285,40
2009-05-04;287,50
2009-05-05;285,80
2009-05-06;289,50
2009-05-07;290,10
2009-05-08;288,80
2009-05-09;285,70
2009-05-10;284,80
2009-05-11;286,20
2009-05-12;290,10
2009-05-13;288,20
2009-05-14;290,30
2009-05-15;293,70
2009-05-16;296,10
2009-05-17;296,80
2009-05-18;290,30
2009-05-19;283,30
2009-05-20;281,40
