fecha;hrmean
2009-04-21;56,15
2009-04-22;71,32
2009-04-23;51,11
2009-04-24;79,78
2009-04-25;94,96
2009-04-26;79,11
2009-04-27;64,14
2009-04-28;54,37
2009-04-29;58,86
2009-04-30;55,57
2009-05-01;51,41
2009-05-02;50,00
2009-05-03;47,43
2009-05-04;45,18
2009-05-05;44,85
2009-05-06;80,87
2009-05-07;84,11
2009-05-08;76,69
2009-05-09;55,39
2009-05-10;61,10
2009-05-11;74,29
2009-05-12;55,39
2009-05-13;62,53
2009-05-14;62,73
2009-05-15;73,16
2009-05-16;87,98
2009-05-17;97,64
2009-05-18;70,50
2009-05-19;74,13
2009-05-20;94,42
