fecha;tmax
2009-04-21;293,80
2009-04-22;296,40
2009-04-23;301,60
2009-04-24;298,90
2009-04-25;298,00
2009-04-26;299,80
2009-04-27;299,90
2009-04-28;300,90
2009-04-29;300,40
2009-04-30;300,00
2009-05-01;301,00
2009-05-02;297,10
2009-05-03;296,30
2009-05-04;297,10
2009-05-05;299,70
2009-05-06;301,10
2009-05-07;301,40
2009-05-08;296,90
2009-05-09;288,80
2009-05-10;293,60
2009-05-11;294,60
2009-05-12;297,10
2009-05-13;302,10
2009-05-14;298,70
2009-05-15;302,90
2009-05-16;304,60
2009-05-17;304,20
2009-05-18;296,60
2009-05-19;290,20
2009-05-20;291,20
