fecha;tmax
2009-04-21;295,90
2009-04-22;297,30
2009-04-23;306,60
2009-04-24;300,10
2009-04-25;293,00
2009-04-26;293,90
2009-04-27;297,00
2009-04-28;296,20
2009-04-29;296,70
2009-04-30;298,00
2009-05-01;299,20
2009-05-02;301,90
2009-05-03;302,70
2009-05-04;302,30
2009-05-05;303,50
2009-05-06;294,70
2009-05-07;298,70
2009-05-08;298,90
2009-05-09;295,70
2009-05-10;295,40
2009-05-11;294,60
2009-05-12;296,90
2009-05-13;298,00
2009-05-14;300,90
2009-05-15;296,80
2009-05-16;297,70
2009-05-17;296,10
2009-05-18;294,10
2009-05-19;294,50
2009-05-20;294,00
