fecha;tmax
2009-04-21;293,30
2009-04-22;297,70
2009-04-23;293,20
2009-04-24;298,90
2009-04-25;297,10
2009-04-26;301,20
2009-04-27;295,40
2009-04-28;295,80
2009-04-29;295,10
2009-04-30;291,60
2009-05-01;295,70
2009-05-02;298,30
2009-05-03;298,10
2009-05-04;299,50
2009-05-05;303,30
2009-05-06;305,90
2009-05-07;300,80
2009-05-08;296,80
2009-05-09;290,00
2009-05-10;291,20
2009-05-11;292,00
2009-05-12;292,50
2009-05-13;295,90
2009-05-14;295,00
2009-05-15;296,90
2009-05-16;297,70
2009-05-17;297,70
2009-05-18;298,40
2009-05-19;299,00
2009-05-20;293,90
