fecha;radsup
2009-04-21;14,06
2009-04-22;1,62
2009-04-23;6,69
2009-04-24;6,20
2009-04-25;3,90
2009-04-26;3,75
2009-04-27;1,63
2009-04-28;3,73
2009-04-29;12,79
2009-04-30;14,18
2009-05-01;13,40
2009-05-02;11,01
2009-05-03;11,61
2009-05-04;11,73
2009-05-05;14,41
2009-05-06;13,98
2009-05-07;12,58
2009-05-08;14,53
2009-05-09;13,32
2009-05-10;2,26
2009-05-11;5,76
2009-05-12;9,34
2009-05-13;7,23
2009-05-14;7,89
2009-05-15;3,22
2009-05-16;3,45
2009-05-17;13,22
2009-05-18;8,85
2009-05-19;9,90
2009-05-20;11,67
