fecha;tmax
2003-01-27;308,50
2003-01-28;307,10
2003-01-29;308,30
2003-01-30;310,30
2003-01-31;311,20
2003-02-01;309,70
2003-02-02;309,70
2003-02-03;311,00
2003-02-04;311,60
2003-02-05;311,70
2003-02-06;312,20
2003-02-07;312,70
2003-02-08;313,20
2003-02-09;313,30
2003-02-10;312,50
2003-02-11;312,50
2003-02-12;312,50
2003-02-13;308,70
2003-02-14;312,50
2003-02-15;300,90
2003-02-16;300,10
2003-02-17;302,60
2003-02-18;308,00
2003-02-19;299,00
2003-02-20;309,00
2003-02-21;310,30
2003-02-22;305,30
2003-02-23;302,10
2003-02-24;305,40
2003-02-25;305,30
