fecha;hrmean
2003-01-27;62,68
2003-01-28;59,26
2003-01-29;58,85
2003-01-30;56,31
2003-01-31;46,79
2003-02-01;44,60
2003-02-02;46,26
2003-02-03;60,78
2003-02-04;51,14
2003-02-05;83,01
2003-02-06;59,04
2003-02-07;45,70
2003-02-08;54,24
2003-02-09;44,01
2003-02-10;82,23
2003-02-11;74,51
2003-02-12;53,70
2003-02-13;71,08
2003-02-14;77,84
2003-02-15;84,25
2003-02-16;78,65
2003-02-17;82,03
2003-02-18;68,94
2003-02-19;68,62
2003-02-20;59,96
2003-02-21;63,98
2003-02-22;63,97
2003-02-23;55,67
2003-02-24;57,61
2003-02-25;66,94
