fecha;tmax
2003-01-27;309,50
2003-01-28;308,20
2003-01-29;308,50
2003-01-30;312,30
2003-01-31;312,30
2003-02-01;311,90
2003-02-02;313,20
2003-02-03;310,30
2003-02-04;310,80
2003-02-05;311,70
2003-02-06;313,00
2003-02-07;311,30
2003-02-08;313,20
2003-02-09;309,40
2003-02-10;313,10
2003-02-11;307,00
2003-02-12;292,50
2003-02-13;290,50
2003-02-14;299,50
2003-02-15;301,70
2003-02-16;302,10
2003-02-17;304,40
2003-02-18;304,10
2003-02-19;305,10
2003-02-20;307,40
2003-02-21;310,60
2003-02-22;309,40
2003-02-23;310,70
2003-02-24;303,40
2003-02-25;291,90
