fecha;hrmean
2003-01-27;60,26
2003-01-28;59,41
2003-01-29;59,38
2003-01-30;57,06
2003-01-31;49,30
2003-02-01;39,11
2003-02-02;42,04
2003-02-03;47,74
2003-02-04;47,79
2003-02-05;49,68
2003-02-06;42,58
2003-02-07;39,11
2003-02-08;38,76
2003-02-09;36,32
2003-02-10;39,33
2003-02-11;46,82
2003-02-12;56,96
2003-02-13;90,43
2003-02-14;79,04
2003-02-15;66,20
2003-02-16;65,78
2003-02-17;61,49
2003-02-18;56,22
2003-02-19;61,72
2003-02-20;68,77
2003-02-21;97,33
2003-02-22;76,52
2003-02-23;73,16
2003-02-24;74,05
2003-02-25;71,66
