fecha;tmax
2003-01-27;311,50
2003-01-28;308,50
2003-01-29;308,70
2003-01-30;313,40
2003-01-31;312,50
2003-02-01;311,80
2003-02-02;312,30
2003-02-03;311,00
2003-02-04;310,50
2003-02-05;311,60
2003-02-06;313,10
2003-02-07;304,00
2003-02-08;310,60
2003-02-09;307,80
2003-02-10;306,70
2003-02-11;309,80
2003-02-12;301,10
2003-02-13;299,00
2003-02-14;300,30
2003-02-15;302,20
2003-02-16;303,70
2003-02-17;303,90
2003-02-18;305,50
2003-02-19;307,50
2003-02-20;309,50
2003-02-21;310,80
2003-02-22;310,20
2003-02-23;309,90
2003-02-24;303,50
2003-02-25;311,00
