fecha;tmin
2003-01-27;294,30
2003-01-28;295,10
2003-01-29;293,50
2003-01-30;294,80
2003-01-31;300,30
2003-02-01;297,00
2003-02-02;298,70
2003-02-03;300,50
2003-02-04;299,70
2003-02-05;297,00
2003-02-06;297,70
2003-02-07;299,70
2003-02-08;299,10
2003-02-09;300,20
2003-02-10;299,50
2003-02-11;300,10
2003-02-12;298,90
2003-02-13;296,90
2003-02-14;296,30
2003-02-15;295,30
2003-02-16;293,00
2003-02-17;290,40
2003-02-18;286,10
2003-02-19;283,90
2003-02-20;288,20
2003-02-21;293,20
2003-02-22;294,10
2003-02-23;297,10
2003-02-24;296,60
2003-02-25;296,80
