fecha;radsup
2003-05-05;15,30
2003-05-06;13,63
2003-05-07;16,08
2003-05-08;16,02
2003-05-09;15,71
2003-05-10;14,71
2003-05-11;3,04
2003-05-12;3,42
2003-05-13;1,74
2003-05-14;1,28
2003-05-15;1,72
2003-05-16;1,92
2003-05-17;0,92
2003-05-18;6,40
2003-05-19;5,25
2003-05-20;0,49
2003-05-21;3,16
2003-05-22;8,96
2003-05-23;12,10
2003-05-24;11,87
2003-05-25;13,38
2003-05-26;0,86
2003-05-27;3,04
2003-05-28;2,15
2003-05-29;8,63
2003-05-30;11,88
2003-05-31;10,00
2003-06-01;8,99
2003-06-02;1,95
2003-06-03;2,39
