fecha;tmax
2003-05-05;294,10
2003-05-06;291,70
2003-05-07;293,00
2003-05-08;293,20
2003-05-09;294,80
2003-05-10;294,70
2003-05-11;297,10
2003-05-12;292,80
2003-05-13;291,70
2003-05-14;296,40
2003-05-15;296,50
2003-05-16;298,70
2003-05-17;296,70
2003-05-18;294,50
2003-05-19;290,60
2003-05-20;291,10
2003-05-21;288,50
2003-05-22;292,10
2003-05-23;292,40
2003-05-24;291,40
2003-05-25;292,40
2003-05-26;290,00
2003-05-27;290,20
2003-05-28;288,90
2003-05-29;292,60
2003-05-30;290,40
2003-05-31;291,50
2003-06-01;288,60
2003-06-02;289,40
2003-06-03;291,30
